"","Period","Group","Sender","datetime","Time","ClientTime","Key","action","action_owntype","action_partnerid","action_partnertype","action_round","exit","repeataction_owntype","repeataction_partnerid","repeataction_partnertype","strategy.1","strategy.2","strategy.3","strategy.4","strategy.5","strategy.6","strategy.7","strategy.8","strategy.9"
"1",1,1,"1","2016-04-26 07:16:59.952",1461680219952412672,1461680252471,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1,1,"1","2016-04-26 07:16:59.953",1461680219952682496,1461680252472,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1,1,"1","2016-04-26 07:16:59.953",1.461680219953e+18,1461680252472,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",1,1,"1","2016-04-26 07:16:59.953",1461680219953271552,1461680252472,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1,1,"1","2016-04-26 07:16:59.957",1461680219957432832,1461680252472,"action_partnerid",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1,1,"24","2016-04-26 07:17:00.093",1461680220093120256,1461680252611,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",1,1,"24","2016-04-26 07:17:00.093",1461680220093320448,1461680252611,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1,1,"24","2016-04-26 07:17:00.094",1461680220093648128,1461680252611,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",1,1,"24","2016-04-26 07:17:00.094",1461680220093891328,1461680252611,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",1,1,"15","2016-04-26 07:17:00.094",1461680220094136832,1461680252616,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1,1,"15","2016-04-26 07:17:00.094",1461680220094396160,1461680252616,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",1,1,"24","2016-04-26 07:17:00.095",1461680220094640896,1461680252611,"action_partnerid",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1,1,"15","2016-04-26 07:17:00.098",1461680220097682432,1461680252616,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",1,1,"15","2016-04-26 07:17:00.098",1461680220097844480,1461680252616,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",1,1,"15","2016-04-26 07:17:00.098",1461680220098104320,1461680252616,"action_partnerid",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",1,1,"21","2016-04-26 07:17:00.398",1461680220397641984,1461680252920,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",1,1,"21","2016-04-26 07:17:00.398",1461680220397856256,1461680252921,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",1,1,"21","2016-04-26 07:17:00.398",1461680220398157824,1461680252921,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1,1,"21","2016-04-26 07:17:00.398",1461680220398418176,1461680252921,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1,1,"21","2016-04-26 07:17:00.399",1461680220398669568,1461680252921,"action_partnerid",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",1,1,"3","2016-04-26 07:17:00.448",1461680220447869440,1461680252969,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1,1,"3","2016-04-26 07:17:00.448",1461680220448071168,1461680252969,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",1,1,"3","2016-04-26 07:17:00.448",1461680220448368384,1461680252969,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",1,1,"3","2016-04-26 07:17:00.449",1461680220448722176,1461680252969,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",1,1,"3","2016-04-26 07:17:00.449",1461680220449146368,1461680252969,"action_partnerid",NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",1,1,"12","2016-04-26 07:17:00.449",1461680220449399808,1461680252968,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",1,1,"12","2016-04-26 07:17:00.450",1461680220449674496,1461680252969,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",1,1,"12","2016-04-26 07:17:00.450",1461680220449933312,1461680252969,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",1,1,"12","2016-04-26 07:17:00.450",1461680220450183936,1461680252969,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",1,1,"23","2016-04-26 07:17:00.450",1461680220450445056,1461680252969,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",1,1,"11","2016-04-26 07:17:00.451",1461680220450665728,1461680252969,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1,1,"11","2016-04-26 07:17:00.451",1461680220450855936,1461680252969,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1,1,"11","2016-04-26 07:17:00.451",1461680220451036160,1461680252969,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1,1,"23","2016-04-26 07:17:00.451",1461680220451214080,1461680252969,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1,1,"23","2016-04-26 07:17:00.451",1461680220451393280,1461680252969,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1,1,"23","2016-04-26 07:17:00.452",1461680220451578624,1461680252969,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1,1,"23","2016-04-26 07:17:00.452",1461680220451770880,1461680252969,"action_partnerid",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1,1,"11","2016-04-26 07:17:00.452",1461680220451950848,1461680252969,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1,1,"11","2016-04-26 07:17:00.452",1461680220452125696,1461680252969,"action_partnerid",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1,1,"12","2016-04-26 07:17:00.452",1461680220452319744,1461680252969,"action_partnerid",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1,1,"5","2016-04-26 07:17:00.462",1461680220462473728,1461680252974,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1,1,"5","2016-04-26 07:17:00.467",1461680220467474688,1461680252974,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",1,1,"5","2016-04-26 07:17:00.468",1461680220467650816,1461680252975,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",1,1,"5","2016-04-26 07:17:00.468",1461680220468008192,1461680252975,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",1,1,"5","2016-04-26 07:17:00.468",1461680220468262912,1461680252975,"action_partnerid",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",1,1,"2","2016-04-26 07:17:00.469",1461680220468506880,1461680252975,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",1,1,"2","2016-04-26 07:17:00.469",1461680220468733440,1461680252975,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",1,1,"2","2016-04-26 07:17:00.469",1461680220469023232,1461680252975,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",1,1,"16","2016-04-26 07:17:00.469",1461680220469246464,1461680252974,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",1,1,"16","2016-04-26 07:17:00.469",1461680220469425920,1461680252974,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",1,1,"2","2016-04-26 07:17:00.470",1461680220469604608,1461680252975,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",1,1,"2","2016-04-26 07:17:00.470",1461680220469779200,1461680252975,"action_partnerid",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",1,1,"16","2016-04-26 07:17:00.470",1461680220469954304,1461680252975,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",1,1,"16","2016-04-26 07:17:00.470",1461680220470131968,1461680252975,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",1,1,"16","2016-04-26 07:17:00.470",1461680220470308608,1461680252975,"action_partnerid",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",1,1,"6","2016-04-26 07:17:00.471",1461680220470502912,1461680252975,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",1,1,"6","2016-04-26 07:17:00.471",1461680220470722304,1461680252975,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",1,1,"6","2016-04-26 07:17:00.471",1461680220470908672,1461680252975,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",1,1,"6","2016-04-26 07:17:00.471",1461680220471086848,1461680252975,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",1,1,"6","2016-04-26 07:17:00.471",1461680220471262976,1461680252975,"action_partnerid",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",1,1,"18","2016-04-26 07:17:00.471",1461680220471448576,1461680252976,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",1,1,"18","2016-04-26 07:17:00.472",1461680220471627520,1461680252976,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",1,1,"18","2016-04-26 07:17:00.472",1461680220471813120,1461680252976,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",1,1,"18","2016-04-26 07:17:00.472",1461680220472007168,1461680252976,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",1,1,"20","2016-04-26 07:17:00.472",1461680220472186112,1461680252977,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",1,1,"18","2016-04-26 07:17:00.472",1461680220472449280,1461680252976,"action_partnerid",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",1,1,"20","2016-04-26 07:17:00.473",1461680220472692224,1461680252977,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",1,1,"20","2016-04-26 07:17:00.473",1461680220472907264,1461680252977,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",1,1,"7","2016-04-26 07:17:00.473",1461680220473085952,1461680252977,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",1,1,"20","2016-04-26 07:17:00.473",1461680220473274368,1461680252977,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",1,1,"20","2016-04-26 07:17:00.473",1461680220473456384,1461680252977,"action_partnerid",NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",1,1,"7","2016-04-26 07:17:00.474",1461680220473644032,1461680252977,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",1,1,"7","2016-04-26 07:17:00.477",1461680220477478144,1461680252977,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",1,1,"7","2016-04-26 07:17:00.478",1461680220477661952,1461680252977,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",1,1,"7","2016-04-26 07:17:00.478",1461680220477927424,1461680252977,"action_partnerid",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",1,1,"14","2016-04-26 07:17:00.478",1461680220478170368,1461680252980,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",1,1,"14","2016-04-26 07:17:00.478",1461680220478365184,1461680252980,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",1,1,"14","2016-04-26 07:17:00.479",1461680220478571520,1461680252980,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",1,1,"14","2016-04-26 07:17:00.479",1461680220478756864,1461680252980,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",1,1,"14","2016-04-26 07:17:00.479",1461680220478971136,1461680252980,"action_partnerid",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1,1,"22","2016-04-26 07:17:00.479",1461680220479160576,1461680252980,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1,1,"22","2016-04-26 07:17:00.479",1461680220479345920,1461680252980,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",1,1,"22","2016-04-26 07:17:00.480",1461680220479578880,1461680252980,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",1,1,"22","2016-04-26 07:17:00.480",1461680220479771648,1461680252980,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",1,1,"19","2016-04-26 07:17:00.482",1461680220482448896,1461680252979,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",1,1,"19","2016-04-26 07:17:00.483",1461680220482615552,1461680252979,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",1,1,"19","2016-04-26 07:17:00.483",1461680220482829056,1461680252979,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",1,1,"19","2016-04-26 07:17:00.483",1461680220483028992,1461680252979,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",1,1,"19","2016-04-26 07:17:00.483",1461680220483254272,1461680252979,"action_partnerid",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",1,1,"22","2016-04-26 07:17:00.483",1461680220483433472,1461680252980,"action_partnerid",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",1,1,"9","2016-04-26 07:17:00.484",1461680220483617024,1461680252982,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1,1,"8","2016-04-26 07:17:00.487",1461680220487450112,1461680252983,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",1,1,"9","2016-04-26 07:17:00.488",1461680220487659776,1461680252982,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1,1,"8","2016-04-26 07:17:00.488",1461680220487921920,1461680252983,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1,1,"8","2016-04-26 07:17:00.488",1461680220488111104,1461680252983,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1,1,"8","2016-04-26 07:17:00.488",1461680220488322048,1461680252983,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",1,1,"8","2016-04-26 07:17:00.489",1461680220488513792,1461680252983,"action_partnerid",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1,1,"17","2016-04-26 07:17:00.489",1461680220488688896,1461680252982,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1,1,"17","2016-04-26 07:17:00.489",1461680220488865792,1461680252982,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",1,1,"10","2016-04-26 07:17:00.493",1461680220493183744,1461680252983,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",1,1,"10","2016-04-26 07:17:00.493",1461680220493378560,1461680252983,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",1,1,"17","2016-04-26 07:17:00.494",1461680220493566464,1461680252982,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",1,1,"17","2016-04-26 07:17:00.494",1461680220493757696,1461680252982,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",1,1,"17","2016-04-26 07:17:00.494",1461680220493964032,1461680252982,"action_partnerid",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",1,1,"10","2016-04-26 07:17:00.497",1461680220497131264,1461680252983,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",1,1,"10","2016-04-26 07:17:00.497",1461680220497318912,1461680252983,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",1,1,"10","2016-04-26 07:17:00.498",1461680220497519360,1461680252983,"action_partnerid",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",1,1,"13","2016-04-26 07:17:00.498",1461680220497739520,1461680252984,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",1,1,"13","2016-04-26 07:17:00.498",1461680220497985024,1461680252984,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",1,1,"13","2016-04-26 07:17:00.498",1461680220498167552,1461680252984,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",1,1,"13","2016-04-26 07:17:00.498",1461680220498351872,1461680252984,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",1,1,"13","2016-04-26 07:17:00.499",1461680220498542080,1461680252984,"action_partnerid",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",1,1,"4","2016-04-26 07:17:00.502",1461680220502343680,1461680252984,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",1,1,"4","2016-04-26 07:17:00.503",1461680220502638592,1461680252984,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",1,1,"4","2016-04-26 07:17:00.503",1461680220502811648,1461680252984,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",1,1,"4","2016-04-26 07:17:00.503",1461680220502994432,1461680252984,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",1,1,"4","2016-04-26 07:17:00.503",1461680220503174912,1461680252985,"action_partnerid",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",1,1,"9","2016-04-26 07:17:00.503",1461680220503347968,1461680252982,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",1,1,"9","2016-04-26 07:17:00.508",1461680220507766272,1461680252991,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",1,1,"9","2016-04-26 07:17:00.508",1461680220507936000,1461680252991,"action_partnerid",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",1,1,"7","2016-04-26 07:17:01.471",1461680221471411456,1461680253979,"exit",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",1,1,"7","2016-04-26 07:17:01.472",1461680221471663360,1461680253979,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",1,1,"7","2016-04-26 07:17:01.472",1461680221471912448,1461680253979,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",1,1,"7","2016-04-26 07:17:01.472",1461680221472184832,1461680253979,"repeataction_owntype",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",1,1,"7","2016-04-26 07:17:01.472",1461680221472425728,1461680253979,"repeataction_partnertype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",1,1,"7","2016-04-26 07:17:01.473",1461680221472673792,1461680253979,"repeataction_partnerid",NA,NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",1,1,"12","2016-04-26 07:17:01.473",1461680221472909568,1461680253980,"exit",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",1,1,"12","2016-04-26 07:17:01.476",1461680221476462336,1461680253980,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",1,1,"12","2016-04-26 07:17:01.477",1461680221476643072,1461680253980,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",1,1,"12","2016-04-26 07:17:01.477",1461680221476906752,1461680253980,"repeataction_owntype",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",1,1,"12","2016-04-26 07:17:01.477",1461680221477151744,1461680253981,"repeataction_partnertype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",1,1,"16","2016-04-26 07:17:01.477",1461680221477359872,1461680253986,"exit",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",1,1,"16","2016-04-26 07:17:01.478",1461680221477539584,1461680253986,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",1,1,"16","2016-04-26 07:17:01.478",1461680221477719040,1461680253986,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",1,1,"12","2016-04-26 07:17:01.478",1461680221477897984,1461680253982,"repeataction_partnerid",NA,NA,NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",1,1,"16","2016-04-26 07:17:01.478",1461680221478096384,1461680253986,"repeataction_owntype",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",1,1,"16","2016-04-26 07:17:01.478",1461680221478282752,1461680253986,"repeataction_partnertype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",1,1,"16","2016-04-26 07:17:01.478",1461680221478485760,1461680253986,"repeataction_partnerid",NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",1,1,"2","2016-04-26 07:17:01.506",1461680221506135040,1461680254013,"exit",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
