Period,Group,Sender,Time,ClientTime,Key,Value
1,1,4,1453279179862822442,1453279179780,_at_barrier,_timer_1_t_76_1
1,1,3,1453279179913124124,1453279179888,_at_barrier,_timer_1_t_76_1
1,1,1,1453279179917909651,1453279179917,_at_barrier,_timer_1_t_76_1
1,1,1,1453279180947570476,1453279180949,_at_barrier,_timer_1_t_77_1
1,1,2,1453279180964783044,1453279180966,_at_barrier,_timer_1_t_77_1
1,1,4,1453279180965017855,1453279180966,_at_barrier,_timer_1_t_77_1
1,1,3,1453279180970151291,1453279180964,_at_barrier,_timer_1_t_77_1
1,1,1,1453279181000922391,1453279180999,cancel,"{""index"": 24, ""user_id"": ""1""}"
1,1,1,1453279181001170346,1453279180999,offer_map,"{""index"": 27, ""price"": 0.18, ""user_id"": ""1"", ""qty"": 4.03}"
0,1,1,1453279181001466755,1453279180999,test_user_id,1
0,1,1,1453279181001727347,1453279180999,test_index,27
0,1,1,1453279181001984112,1453279180999,test_price,0.18
0,1,1,1453279181002226417,1453279180999,test_qty,4.03
1,1,1,1453279181991653906,1453279181994,_at_barrier,_timer_1_t_78_1
1,1,1,1453279182003602591,1453279182003,cancel,"{""index"": 27, ""user_id"": ""1""}"
1,1,1,1453279182003737749,1453279182003,cancel,"{""index"": 26, ""user_id"": ""1""}"
1,1,4,1453279182013234929,1453279182012,_at_barrier,_timer_1_t_78_1
1,1,2,1453279182018076581,1453279182010,_at_barrier,_timer_1_t_78_1
1,1,3,1453279182018181296,1453279182015,_at_barrier,_timer_1_t_78_1
1,1,1,1453279183016936703,1453279183000,offer_map,"{""index"": 28, ""price"": 0.75, ""user_id"": ""1"", ""qty"": 3.03}"
0,1,1,1453279183017288787,1453279183000,test_user_id,1
0,1,1,1453279183017544071,1453279183000,test_index,28
0,1,1,1453279183017726100,1453279183000,test_price,0.75
0,1,1,1453279183017916838,1453279183000,test_qty,3.03
1,1,1,1453279183269093022,1453279183258,_at_barrier,_timer_1_t_79_1
1,1,2,1453279183293080733,1453279183293,_at_barrier,_timer_1_t_79_1
1,1,4,1453279183297909400,1453279183294,_at_barrier,_timer_1_t_79_1
1,1,3,1453279183302678315,1453279183301,_at_barrier,_timer_1_t_79_1
1,1,3,1453279183782787424,1453279183780,cancel,"{""index"": 31, ""user_id"": ""3""}"
1,1,3,1453279183783014595,1453279183780,offer_map,"{""index"": 33, ""price"": 0.51, ""user_id"": ""3"", ""qty"": 2.93}"
0,1,3,1453279183783193754,1453279183780,test_user_id,3
0,1,3,1453279183783320358,1453279183780,test_index,33
0,1,3,1453279183783437446,1453279183780,test_price,0.51
0,1,3,1453279183783557461,1453279183780,test_qty,2.93
1,1,1,1453279184341532707,1453279184323,_at_barrier,_timer_1_t_80_1
1,1,2,1453279184361106690,1453279184361,_at_barrier,_timer_1_t_80_1
1,1,3,1453279184409309311,1453279184363,_at_barrier,_timer_1_t_80_1
1,1,4,1453279184409545776,1453279184362,_at_barrier,_timer_1_t_80_1
1,1,1,1453279185752419872,1453279185450,_at_barrier,_timer_1_t_81_1
1,1,4,1453279185781331399,1453279185778,_at_barrier,_timer_1_t_81_1
1,1,2,1453279185781499540,1453279185780,_at_barrier,_timer_1_t_81_1
1,1,4,1453279185786659841,1453279185783,accept,"{""user_id"": ""3"", ""sender"": ""4"", ""key"": ""3-32"", ""qty"": -0.03}"
1,1,3,1453279185868528689,1453279185780,_at_barrier,_timer_1_t_81_1
1,1,3,1453279185961143920,1453279185951,vm.allocation,"{""y"": 3.0498, ""x"": 6.54}"
1,1,4,1453279185998055417,1453279185993,trade,"{""user_id"": ""3"", ""sender"": ""4"", ""type"": ""ask"", ""price"": 2.05, ""qty"": 0.03, ""sender_x"": 2.26, ""sender_y"": 5.3544, ""key"": ""3-32"", ""offerer_y"": 2.9882999999999997, ""offerer_x"": 6.57, ""offerer"": ""3""}"
1,1,4,1453279186024848550,1453279185997,cancel,"{""index"": 21, ""user_id"": ""4""}"
1,1,4,1453279186025010882,1453279186000,cancel,"{""index"": 20, ""user_id"": ""4""}"
1,1,4,1453279186030799490,1453279186006,vm.allocation,"{""y"": 5.2929, ""x"": 2.2899999999999996}"
1,1,2,1453279186782845578,1453279186780,cancel,"{""index"": 27, ""user_id"": ""2""}"
1,1,2,1453279186783059378,1453279186780,offer_map,"{""index"": 28, ""price"": 0.23, ""user_id"": ""2"", ""qty"": 16.62}"
0,1,2,1453279186783237354,1453279186781,test_user_id,2
0,1,2,1453279186783352238,1453279186781,test_index,28
0,1,2,1453279186783459796,1453279186781,test_price,0.23
0,1,2,1453279186783564441,1453279186781,test_qty,16.62
1,1,3,1453279186981782407,1453279186955,cancel,"{""index"": 32, ""user_id"": ""3""}"
1,1,3,1453279186981990645,1453279186955,offer_map,"{""index"": 34, ""price"": 6.95, ""user_id"": ""3"", ""qty"": -1.96}"
0,1,3,1453279186982150072,1453279186955,test_user_id,3
0,1,3,1453279186982260189,1453279186955,test_index,34
0,1,3,1453279186986996352,1453279186956,test_price,6.95
0,1,3,1453279186987083052,1453279186956,test_qty,1.96
1,1,1,1453279187070652307,1453279187068,_at_barrier,_timer_1_t_82_1
1,1,2,1453279187113263671,1453279187110,_at_barrier,_timer_1_t_82_1
1,1,4,1453279187113452572,1453279187116,_at_barrier,_timer_1_t_82_1
1,1,3,1453279187236383672,1453279187237,_at_barrier,_timer_1_t_82_1
1,1,2,1453279187807025784,1453279187780,cancel,"{""index"": 24, ""user_id"": ""2""}"
1,1,2,1453279187807243472,1453279187780,offer_map,"{""index"": 29, ""price"": 17.68, ""user_id"": ""2"", ""qty"": -0.8}"
0,1,2,1453279187807416565,1453279187781,test_user_id,2
0,1,2,1453279187814115008,1453279187781,test_index,29
0,1,2,1453279187814220722,1453279187781,test_price,17.68
0,1,2,1453279187814335702,1453279187781,test_qty,0.8
1,1,1,1453279188124799348,1453279188026,offer_map,"{""index"": 29, ""price"": 1.41, ""user_id"": ""1"", ""qty"": -6.43}"
0,1,1,1453279188125014507,1453279188026,test_user_id,1
0,1,1,1453279188125179413,1453279188026,test_index,29
0,1,1,1453279188125288047,1453279188026,test_price,1.41
0,1,1,1453279188125389088,1453279188026,test_qty,6.43
1,1,1,1453279188322991307,1453279188324,_at_barrier,_timer_1_t_83_1
1,1,4,1453279188342968813,1453279188340,_at_barrier,_timer_1_t_83_1
1,1,3,1453279188343085949,1453279188340,_at_barrier,_timer_1_t_83_1
1,1,2,1453279188343202524,1453279188343,_at_barrier,_timer_1_t_83_1
1,1,4,1453279188782194983,1453279188780,accept,"{""user_id"": ""1"", ""sender"": ""4"", ""key"": ""1-29"", ""qty"": -2.01}"
1,1,1,1453279188805115449,1453279188806,vm.allocation,"{""y"": 10.8399, ""x"": 9.700000000000001}"
1,1,4,1453279188957379943,1453279188957,trade,"{""user_id"": ""1"", ""sender"": ""4"", ""type"": ""ask"", ""price"": 1.41, ""qty"": 2.01, ""sender_x"": 2.2899999999999996, ""sender_y"": 5.2929, ""key"": ""1-29"", ""offerer_y"": 8.0058, ""offerer_x"": 11.71, ""offerer"": ""1""}"
1,1,4,1453279188973151558,1453279188972,cancel,"{""index"": 21, ""user_id"": ""4""}"
1,1,4,1453279188978321862,1453279188976,cancel,"{""index"": 20, ""user_id"": ""4""}"
1,1,4,1453279188983450881,1453279188983,vm.allocation,"{""y"": 2.458800000000001, ""x"": 4.299999999999999}"
1,1,1,1453279189218896662,1453279189204,cancel,"{""index"": 29, ""user_id"": ""1""}"
1,1,1,1453279189219093575,1453279189205,cancel,"{""index"": 28, ""user_id"": ""1""}"
1,1,1,1453279189425513406,1453279189421,_at_barrier,_timer_1_t_84_1
1,1,2,1453279189573343859,1453279189462,_at_barrier,_timer_1_t_84_1
1,1,3,1453279189573675919,1453279189461,_at_barrier,_timer_1_t_84_1
1,1,4,1453279189746799951,1453279189447,_at_barrier,_timer_1_t_84_1
1,1,3,1453279189896199748,1453279189851,cancel,"{""index"": 34, ""user_id"": ""3""}"
1,1,3,1453279189896478320,1453279189851,offer_map,"{""index"": 35, ""price"": 4.29, ""user_id"": ""3"", ""qty"": -3.82}"
0,1,3,1453279189896800073,1453279189851,test_user_id,3
0,1,3,1453279189897054088,1453279189851,test_index,35
0,1,3,1453279189897305063,1453279189851,test_price,4.29
0,1,3,1453279189897567594,1453279189851,test_qty,3.82
1,1,1,1453279190015688015,1453279190009,accept,"{""user_id"": ""3"", ""sender"": ""1"", ""key"": ""3-35"", ""qty"": -0.43}"
1,1,1,1453279190041325502,1453279190041,trade,"{""user_id"": ""3"", ""sender"": ""1"", ""type"": ""ask"", ""price"": 4.29, ""qty"": 0.43, ""sender_x"": 9.700000000000001, ""sender_y"": 10.8399, ""key"": ""3-35"", ""offerer_y"": 3.0498, ""offerer_x"": 6.54, ""offerer"": ""3""}"
1,1,1,1453279190070901959,1453279190048,vm.allocation,"{""y"": 8.9952, ""x"": 10.13}"
1,1,3,1453279190080402610,1453279190076,vm.allocation,"{""y"": 4.8945, ""x"": 6.11}"
1,1,1,1453279190768524449,1453279190770,_at_barrier,_timer_1_t_85_1
1,1,2,1453279190777881340,1453279190780,_at_barrier,_timer_1_t_85_1
1,1,3,1453279190811747777,1453279190810,_at_barrier,_timer_1_t_85_1
1,1,4,1453279190817133444,1453279190813,_at_barrier,_timer_1_t_85_1
1,1,3,1453279190889178078,1453279190832,cancel,"{""index"": 33, ""user_id"": ""3""}"
1,1,3,1453279190894477541,1453279190888,offer_map,"{""index"": 36, ""price"": 0.24, ""user_id"": ""3"", ""qty"": 11.56}"
0,1,3,1453279190894729149,1453279190888,test_user_id,3
0,1,3,1453279190894985321,1453279190889,test_index,36
0,1,3,1453279190895226732,1453279190889,test_price,0.24
0,1,3,1453279190895467467,1453279190889,test_qty,11.56
1,1,1,1453279191196953293,1453279191081,offer_map,"{""index"": 30, ""price"": 0.4, ""user_id"": ""1"", ""qty"": -5.81}"
0,1,1,1453279191197331393,1453279191081,test_user_id,1
0,1,1,1453279191197628409,1453279191081,test_index,30
0,1,1,1453279191197880291,1453279191081,test_price,0.4
0,1,1,1453279191198124265,1453279191082,test_qty,5.81
1,1,1,1453279191844324080,1453279191839,_at_barrier,_timer_1_t_86_1
1,1,4,1453279191942615523,1453279191943,_at_barrier,_timer_1_t_86_1
1,1,3,1453279191976454859,1453279191946,_at_barrier,_timer_1_t_86_1
1,1,2,1453279191992964327,1453279191995,_at_barrier,_timer_1_t_86_1
1,1,1,1453279192002812324,1453279192005,cancel,"{""index"": 30, ""user_id"": ""1""}"
1,1,1,1453279193001519931,1453279192999,accept,"{""user_id"": ""3"", ""sender"": ""1"", ""key"": ""3-35"", ""qty"": -0.5}"
1,1,1,1453279193019719920,1453279193021,trade,"{""user_id"": ""3"", ""sender"": ""1"", ""type"": ""ask"", ""price"": 4.29, ""qty"": 0.5, ""sender_x"": 10.13, ""sender_y"": 8.9952, ""key"": ""3-35"", ""offerer_y"": 4.8945, ""offerer_x"": 6.11, ""offerer"": ""3""}"
1,1,1,1453279193024864713,1453279193027,vm.allocation,"{""y"": 6.850200000000001, ""x"": 10.63}"
1,1,1,1453279193054064377,1453279193057,_at_barrier,_timer_1_t_87_1
1,1,3,1453279193063801946,1453279193065,vm.allocation,"{""y"": 7.0395, ""x"": 5.61}"
1,1,4,1453279193073211455,1453279193072,_at_barrier,_timer_1_t_87_1
1,1,2,1453279193089542085,1453279193092,_at_barrier,_timer_1_t_87_1
1,1,3,1453279193123817497,1453279193112,_at_barrier,_timer_1_t_87_1
1,1,3,1453279193790754113,1453279193780,cancel,"{""index"": 36, ""user_id"": ""3""}"
1,1,3,1453279193791134161,1453279193780,offer_map,"{""index"": 37, ""price"": 0.06, ""user_id"": ""3"", ""qty"": 13.75}"
0,1,3,1453279193791477808,1453279193780,test_user_id,3
0,1,3,1453279193791733389,1453279193781,test_index,37
0,1,3,1453279193791991491,1453279193781,test_price,0.06
0,1,3,1453279193792257250,1453279193781,test_qty,13.75
1,1,4,1453279193796144938,1453279193789,cancel,"{""index"": 20, ""user_id"": ""4""}"
1,1,4,1453279193796355032,1453279193789,offer_map,"{""index"": 22, ""price"": 2.43, ""user_id"": ""4"", ""qty"": -4.13}"
0,1,4,1453279193796626774,1453279193790,test_user_id,4
0,1,4,1453279193796875469,1453279193790,test_index,22
0,1,4,1453279193797113804,1453279193790,test_price,2.43
0,1,4,1453279193797354078,1453279193790,test_qty,4.13
1,1,1,1453279194251185845,1453279194245,accept,"{""user_id"": ""4"", ""sender"": ""1"", ""key"": ""4-22"", ""qty"": -0.63}"
1,1,1,1453279194287979504,1453279194279,trade,"{""user_id"": ""4"", ""sender"": ""1"", ""type"": ""ask"", ""price"": 2.43, ""qty"": 0.63, ""sender_x"": 10.63, ""sender_y"": 6.850200000000001, ""key"": ""4-22"", ""offerer_y"": 2.458800000000001, ""offerer_x"": 4.299999999999999, ""offerer"": ""4""}"
1,1,1,1453279194288337901,1453279194289,vm.allocation,"{""y"": 5.319300000000001, ""x"": 11.260000000000002}"
1,1,4,1453279194288622837,1453279194283,vm.allocation,"{""y"": 3.989700000000001, ""x"": 3.669999999999999}"
1,1,1,1453279194317871674,1453279194316,_at_barrier,_timer_1_t_88_1
1,1,3,1453279194364518180,1453279194358,_at_barrier,_timer_1_t_88_1
1,1,4,1453279194364777675,1453279194357,_at_barrier,_timer_1_t_88_1
1,1,2,1453279194365024576,1453279194363,_at_barrier,_timer_1_t_88_1
1,1,1,1453279195014566284,1453279195004,offer_map,"{""index"": 31, ""price"": 1.23, ""user_id"": ""1"", ""qty"": -10.63}"
0,1,1,1453279195014803398,1453279195004,test_user_id,1
0,1,1,1453279195014990285,1453279195004,test_index,31
0,1,1,1453279195015120207,1453279195004,test_price,1.23
0,1,1,1453279195015239447,1453279195004,test_qty,10.63
1,1,1,1453279195554069655,1453279195520,_at_barrier,_timer_1_t_89_1
1,1,2,1453279195616761030,1453279195595,_at_barrier,_timer_1_t_89_1
1,1,4,1453279195616956112,1453279195593,_at_barrier,_timer_1_t_89_1
1,1,3,1453279195617105479,1453279195581,_at_barrier,_timer_1_t_89_1
1,1,2,1453279195781893671,1453279195782,accept,"{""user_id"": ""1"", ""sender"": ""2"", ""key"": ""1-31"", ""qty"": -0.1}"
1,1,1,1453279195823787635,1453279195813,vm.allocation,"{""y"": 5.442300000000001, ""x"": 11.160000000000002}"
1,1,3,1453279195828792912,1453279195800,cancel,"{""index"": 37, ""user_id"": ""3""}"
1,1,3,1453279195828897528,1453279195800,offer_map,"{""index"": 38, ""price"": 0.38, ""user_id"": ""3"", ""qty"": 11.74}"
0,1,3,1453279195829022416,1453279195800,test_user_id,3
0,1,3,1453279195829138301,1453279195800,test_index,38
0,1,3,1453279195829244998,1453279195800,test_price,0.38
0,1,3,1453279195829351084,1453279195800,test_qty,11.74
1,1,2,1453279195987201078,1453279195989,trade,"{""user_id"": ""1"", ""sender"": ""2"", ""type"": ""ask"", ""price"": 1.23, ""qty"": 0.1, ""sender_x"": 1.46, ""sender_y"": 5.651499999999997, ""key"": ""1-31"", ""offerer_y"": 5.319300000000001, ""offerer_x"": 11.260000000000002, ""offerer"": ""1""}"
1,1,2,1453279195993241646,1453279195993,cancel,"{""index"": 28, ""user_id"": ""2""}"
1,1,2,1453279196000233458,1453279196002,vm.allocation,"{""y"": 5.528499999999997, ""x"": 1.56}"
1,1,2,1453279196812245616,1453279196783,_at_barrier,_timer_1_t_90_1
1,1,2,1453279196812442365,1453279196787,cancel,"{""index"": 28, ""user_id"": ""2""}"
1,1,2,1453279196812616129,1453279196787,offer_map,"{""index"": 30, ""price"": 0.39, ""user_id"": ""2"", ""qty"": 13.91}"
0,1,2,1453279196812739922,1453279196787,test_user_id,2
0,1,2,1453279196812847576,1453279196787,test_index,30
0,1,2,1453279196812950650,1453279196787,test_price,0.39
0,1,2,1453279196813056774,1453279196787,test_qty,13.91
1,1,4,1453279196813163131,1453279196810,_at_barrier,_timer_1_t_90_1
1,1,3,1453279196930018209,1453279196780,_at_barrier,_timer_1_t_90_1
1,1,1,1453279196950835952,1453279196644,_at_barrier,_timer_1_t_90_1
1,1,1,1453279197265247340,1453279197190,accept,"{""user_id"": ""2"", ""sender"": ""1"", ""key"": ""2-30"", ""qty"": 8.45}"
1,1,2,1453279197325267327,1453279197289,vm.allocation,"{""y"": 2.232999999999997, ""x"": 10.01}"
1,1,1,1453279197341983832,1453279197341,trade,"{""user_id"": ""2"", ""sender"": ""1"", ""type"": ""bid"", ""price"": 0.39, ""qty"": 8.45, ""sender_x"": 11.160000000000002, ""sender_y"": 5.442300000000001, ""key"": ""2-30"", ""offerer_y"": 5.528499999999997, ""offerer_x"": 1.56, ""offerer"": ""2""}"
1,1,1,1453279197373440861,1453279197345,cancel,"{""index"": 31, ""user_id"": ""1""}"
1,1,1,1453279197373609937,1453279197354,vm.allocation,"{""y"": 8.7378, ""x"": 2.7100000000000026}"
1,1,2,1453279197846367664,1453279197811,cancel,"{""index"": 29, ""user_id"": ""2""}"
1,1,2,1453279197846616513,1453279197811,offer_map,"{""index"": 31, ""price"": 2.44, ""user_id"": ""2"", ""qty"": -2.32}"
0,1,2,1453279197846790002,1453279197812,test_user_id,2
0,1,2,1453279197851601733,1453279197812,test_index,31
0,1,2,1453279197851686869,1453279197812,test_price,2.44
0,1,2,1453279197851796898,1453279197812,test_qty,2.32
1,1,1,1453279198252261504,1453279198195,_at_barrier,_timer_1_t_91_1
1,1,2,1453279198271402141,1453279198274,_at_barrier,_timer_1_t_91_1
1,1,4,1453279198405368584,1453279198275,_at_barrier,_timer_1_t_91_1
1,1,3,1453279198405566310,1453279198274,_at_barrier,_timer_1_t_91_1
1,1,1,1453279199004145342,1453279199000,cancel,"{""index"": 31, ""user_id"": ""1""}"
1,1,1,1453279199004362920,1453279199000,offer_map,"{""index"": 32, ""price"": 2.96, ""user_id"": ""1"", ""qty"": -2.1}"
0,1,1,1453279199004561895,1453279199000,test_user_id,1
0,1,1,1453279199004677178,1453279199000,test_index,32
0,1,1,1453279199004789778,1453279199000,test_price,2.96
0,1,1,1453279199004904524,1453279199001,test_qty,2.1
1,1,1,1453279199516459197,1453279199456,_at_barrier,_timer_1_t_92_1
1,1,4,1453279199535539157,1453279199533,_at_barrier,_timer_1_t_92_1
1,1,2,1453279199540508340,1453279199540,_at_barrier,_timer_1_t_92_1
1,1,3,1453279199540733448,1453279199532,_at_barrier,_timer_1_t_92_1
1,1,1,1453279200577352360,1453279200577,_at_barrier,_timer_1_t_93_1
1,1,2,1453279200688435283,1453279200597,_at_barrier,_timer_1_t_93_1
1,1,3,1453279200688646463,1453279200603,_at_barrier,_timer_1_t_93_1
1,1,4,1453279200688819606,1453279200598,_at_barrier,_timer_1_t_93_1
1,1,3,1453279200829242653,1453279200829,cancel,"{""index"": 38, ""user_id"": ""3""}"
1,1,3,1453279200880403407,1453279200829,offer_map,"{""index"": 39, ""price"": 0.58, ""user_id"": ""3"", ""qty"": 7.1}"
0,1,3,1453279200880590772,1453279200830,test_user_id,3
0,1,3,1453279200880732979,1453279200830,test_index,39
0,1,3,1453279200880844032,1453279200830,test_price,0.58
0,1,3,1453279200880950166,1453279200831,test_qty,7.1
1,1,1,1453279201725422646,1453279201720,_at_barrier,_timer_1_t_94_1
1,1,2,1453279201744520518,1453279201745,_at_barrier,_timer_1_t_94_1
1,1,4,1453279201794866751,1453279201750,_at_barrier,_timer_1_t_94_1
1,1,3,1453279201795118853,1453279201752,_at_barrier,_timer_1_t_94_1
1,1,4,1453279201809679011,1453279201799,cancel,"{""index"": 21, ""user_id"": ""4""}"
1,1,4,1453279201809923063,1453279201799,offer_map,"{""index"": 23, ""price"": 0.06, ""user_id"": ""4"", ""qty"": 16.4}"
0,1,4,1453279201810215979,1453279201799,test_user_id,4
0,1,4,1453279201810462334,1453279201800,test_index,23
0,1,4,1453279201810711828,1453279201800,test_price,0.06
0,1,4,1453279201810972206,1453279201800,test_qty,16.4
1,1,1,1453279202826769127,1453279202826,_at_barrier,_timer_1_t_95_1
1,1,3,1453279202875584062,1453279202815,cancel,"{""index"": 35, ""user_id"": ""3""}"
1,1,3,1453279202875812984,1453279202815,offer_map,"{""index"": 40, ""price"": 29.62, ""user_id"": ""3"", ""qty"": -0.07}"
0,1,3,1453279202875992700,1453279202815,test_user_id,3
0,1,3,1453279202876121071,1453279202815,test_index,40
0,1,3,1453279202876245809,1453279202815,test_price,29.62
0,1,3,1453279202876392163,1453279202815,test_qty,0.07
1,1,4,1453279202930009018,1453279202925,_at_barrier,_timer_1_t_95_1
1,1,3,1453279203062131041,1453279203011,_at_barrier,_timer_1_t_95_1
1,1,2,1453279203078717031,1453279203079,_at_barrier,_timer_1_t_95_1
1,1,2,1453279203844769589,1453279203812,accept,"{""user_id"": ""3"", ""sender"": ""2"", ""key"": ""3-39"", ""qty"": 7.1}"
1,1,2,1453279204005639498,1453279203971,trade,"{""user_id"": ""3"", ""sender"": ""2"", ""type"": ""bid"", ""price"": 0.58, ""qty"": 7.1, ""sender_x"": 10.01, ""sender_y"": 2.232999999999997, ""key"": ""3-39"", ""offerer_y"": 7.0395, ""offerer_x"": 5.61, ""offerer"": ""3""}"
1,1,2,1453279204006065784,1453279203975,cancel,"{""index"": 30, ""user_id"": ""2""}"
1,1,2,1453279204006412983,1453279203981,vm.allocation,"{""y"": 6.350999999999996, ""x"": 2.91}"
1,1,3,1453279204006701116,1453279203979,vm.allocation,"{""y"": 2.921500000000001, ""x"": 12.71}"
1,1,1,1453279204314989510,1453279204314,_at_barrier,_timer_1_t_96_1
1,1,2,1453279204338691730,1453279204339,_at_barrier,_timer_1_t_96_1
1,1,3,1453279204343608078,1453279204342,_at_barrier,_timer_1_t_96_1
1,1,4,1453279204348377264,1453279204345,_at_barrier,_timer_1_t_96_1
1,1,1,1453279205497170489,1453279205470,_at_barrier,_timer_1_t_97_1
1,1,2,1453279205513905783,1453279205516,_at_barrier,_timer_1_t_97_1
1,1,4,1453279205518757203,1453279205517,_at_barrier,_timer_1_t_97_1
1,1,3,1453279205523542925,1453279205522,_at_barrier,_timer_1_t_97_1
1,1,1,1453279206548416113,1453279206545,_at_barrier,_timer_1_t_98_1
1,1,2,1453279206565163675,1453279206566,_at_barrier,_timer_1_t_98_1
1,1,4,1453279206569987047,1453279206571,_at_barrier,_timer_1_t_98_1
1,1,3,1453279206570085148,1453279206564,_at_barrier,_timer_1_t_98_1
1,1,3,1453279206784192525,1453279206781,cancel,"{""index"": 40, ""user_id"": ""3""}"
1,1,3,1453279206784400352,1453279206781,offer_map,"{""index"": 41, ""price"": 0.21, ""user_id"": ""3"", ""qty"": -7.08}"
0,1,3,1453279206784569775,1453279206781,test_user_id,3
0,1,3,1453279206784684773,1453279206781,test_index,41
0,1,3,1453279206784794188,1453279206781,test_price,0.21
0,1,3,1453279206784908021,1453279206781,test_qty,7.08
1,1,1,1453279207592485739,1453279207592,_at_barrier,_timer_1_t_99_1
1,1,3,1453279207609267177,1453279207609,_at_barrier,_timer_1_t_99_1
1,1,4,1453279207609413384,1453279207609,_at_barrier,_timer_1_t_99_1
1,1,2,1453279207614845928,1453279207612,_at_barrier,_timer_1_t_99_1
1,1,4,1453279207784436022,1453279207785,accept,"{""user_id"": ""3"", ""sender"": ""4"", ""key"": ""3-41"", ""qty"": -7.08}"
1,1,3,1453279207814949672,1453279207795,cancel,"{""index"": 41, ""user_id"": ""3""}"
1,1,3,1453279207815146137,1453279207795,offer_map,"{""index"": 42, ""price"": 0.35, ""user_id"": ""3"", ""qty"": -3.63}"
0,1,3,1453279207815307623,1453279207796,test_user_id,3
0,1,3,1453279207815418378,1453279207796,test_index,42
0,1,3,1453279207815524569,1453279207797,test_price,0.35
0,1,3,1453279207815639309,1453279207797,test_qty,3.63
1,1,3,1453279207858846229,1453279207856,vm.allocation,"{""y"": 4.4083000000000006, ""x"": 5.630000000000001}"
1,1,4,1453279208008466178,1453279207934,trade,"{""user_id"": ""3"", ""sender"": ""4"", ""type"": ""ask"", ""price"": 0.21, ""qty"": 7.08, ""sender_x"": 3.669999999999999, ""sender_y"": 3.989700000000001, ""key"": ""3-41"", ""offerer_y"": 2.921500000000001, ""offerer_x"": 12.71, ""offerer"": ""3""}"
1,1,4,1453279208013166701,1453279207938,cancel,"{""index"": 23, ""user_id"": ""4""}"
1,1,4,1453279208013277459,1453279207945,vm.allocation,"{""y"": 2.5029000000000012, ""x"": 10.75}"
1,1,1,1453279208758788267,1453279208759,_at_barrier,_timer_1_t_100_1
1,1,2,1453279208775694677,1453279208778,_at_barrier,_timer_1_t_100_1
1,1,3,1453279208775822285,1453279208775,_at_barrier,_timer_1_t_100_1
1,1,4,1453279208775935069,1453279208777,_at_barrier,_timer_1_t_100_1
1,1,2,1453279208786703325,1453279208784,cancel,"{""index"": 31, ""user_id"": ""2""}"
1,1,2,1453279208786813020,1453279208784,offer_map,"{""index"": 32, ""price"": 3.9, ""user_id"": ""2"", ""qty"": -2.9}"
0,1,2,1453279208786934930,1453279208785,test_user_id,2
0,1,2,1453279208787041186,1453279208785,test_index,32
0,1,2,1453279208787145781,1453279208785,test_price,3.9
0,1,2,1453279208787265657,1453279208786,test_qty,2.9
1,1,1,1453279209098051105,1453279209073,accept,"{""user_id"": ""3"", ""sender"": ""1"", ""key"": ""3-42"", ""qty"": -0.95}"
1,1,1,1453279209114875007,1453279209115,trade,"{""user_id"": ""3"", ""sender"": ""1"", ""type"": ""ask"", ""price"": 0.35, ""qty"": 0.95, ""sender_x"": 2.7100000000000026, ""sender_y"": 8.7378, ""key"": ""3-42"", ""offerer_y"": 4.4083000000000006, ""offerer_x"": 5.630000000000001, ""offerer"": ""3""}"
1,1,1,1453279209126669505,1453279209125,vm.allocation,"{""y"": 8.4053, ""x"": 3.660000000000003}"
1,1,3,1453279209238962630,1453279209237,vm.allocation,"{""y"": 4.7408, ""x"": 4.680000000000001}"
1,1,1,1453279209887042106,1453279209839,_at_barrier,_timer_1_t_101_1
1,1,4,1453279209943309451,1453279209911,_at_barrier,_timer_1_t_101_1
1,1,2,1453279209970878741,1453279209969,_at_barrier,_timer_1_t_101_1
1,1,3,1453279209970997402,1453279209972,_at_barrier,_timer_1_t_101_1
1,1,1,1453279210993252261,1453279210993,_at_barrier,_timer_1_t_102_1
1,1,2,1453279211015153642,1453279211012,_at_barrier,_timer_1_t_102_1
1,1,4,1453279211015516680,1453279211011,_at_barrier,_timer_1_t_102_1
1,1,3,1453279211015806425,1453279211009,_at_barrier,_timer_1_t_102_1
1,1,1,1453279212042942123,1453279212042,_at_barrier,_timer_1_t_103_1
1,1,4,1453279212064596599,1453279212062,_at_barrier,_timer_1_t_103_1
1,1,3,1453279212069276088,1453279212067,_at_barrier,_timer_1_t_103_1
1,1,2,1453279212073948605,1453279212067,_at_barrier,_timer_1_t_103_1
1,1,3,1453279212782323543,1453279212781,cancel,"{""index"": 39, ""user_id"": ""3""}"
1,1,3,1453279212833060039,1453279212781,offer_map,"{""index"": 43, ""price"": 0.02, ""user_id"": ""3"", ""qty"": 16.28}"
0,1,3,1453279212833267357,1453279212781,test_user_id,3
0,1,3,1453279212833398649,1453279212781,test_index,43
0,1,3,1453279212833519586,1453279212781,test_price,0.02
0,1,3,1453279212833640356,1453279212781,test_qty,16.28
1,1,4,1453279212833760936,1453279212783,cancel,"{""index"": 23, ""user_id"": ""4""}"
1,1,4,1453279212833895366,1453279212784,offer_map,"{""index"": 24, ""price"": 0.06, ""user_id"": ""4"", ""qty"": 10.05}"
0,1,4,1453279212834029978,1453279212784,test_user_id,4
0,1,4,1453279212834151393,1453279212784,test_index,24
0,1,4,1453279212834267835,1453279212784,test_price,0.06
0,1,4,1453279212834382759,1453279212785,test_qty,10.05
1,1,1,1453279213261260771,1453279213255,_at_barrier,_timer_1_t_104_1
