Period,Group,Sender,Time,ClientTime,Key,Value
0,1,38,1461963520162651144,1461963555871,__set_group__,"{""group"": 1}"
0,1,44,1461963520162966734,1461963555871,__set_group__,"{""group"": 1}"
0,1,48,1461963520163278441,1461963555871,__set_group__,"{""group"": 1}"
0,1,1,1461963520194033957,1461963555905,__set_group__,"{""group"": 1}"
0,1,4,1461963520194378750,1461963555905,__set_group__,"{""group"": 1}"
0,1,5,1461963520194751295,1461963555905,__set_group__,"{""group"": 1}"
0,1,10,1461963520195074725,1461963555905,__set_group__,"{""group"": 1}"
0,1,22,1461963520195399424,1461963555905,__set_group__,"{""group"": 1}"
0,1,23,1461963520195726040,1461963555905,__set_group__,"{""group"": 1}"
0,1,25,1461963520196064146,1461963555905,__set_group__,"{""group"": 1}"
0,1,38,1461963520196373321,1461963555905,__set_group__,"{""group"": 1}"
0,1,41,1461963520196683135,1461963555905,__set_group__,"{""group"": 1}"
0,1,44,1461963520196995771,1461963555905,__set_group__,"{""group"": 1}"
0,1,48,1461963520197325136,1461963555905,__set_group__,"{""group"": 1}"
0,0,48,1461963520197643128,1461963555899,__page_loaded__,
0,0,41,1461963520214691874,1461963555930,__page_loaded__,
0,1,1,1461963520222711067,1461963555936,__set_group__,"{""group"": 1}"
0,1,4,1461963520223029233,1461963555936,__set_group__,"{""group"": 1}"
0,1,5,1461963520223379537,1461963555936,__set_group__,"{""group"": 1}"
0,1,10,1461963520223712504,1461963555936,__set_group__,"{""group"": 1}"
0,1,22,1461963520224056496,1461963555936,__set_group__,"{""group"": 1}"
0,1,23,1461963520224392491,1461963555936,__set_group__,"{""group"": 1}"
0,1,25,1461963520224687023,1461963555936,__set_group__,"{""group"": 1}"
0,1,27,1461963520224994202,1461963555937,__set_group__,"{""group"": 1}"
0,1,38,1461963520225304059,1461963555937,__set_group__,"{""group"": 1}"
0,1,41,1461963520225611872,1461963555937,__set_group__,"{""group"": 1}"
0,1,44,1461963520225935403,1461963555937,__set_group__,"{""group"": 1}"
0,1,48,1461963520226240104,1461963555937,__set_group__,"{""group"": 1}"
0,0,27,1461963520258974181,1461963555973,__page_loaded__,
0,1,1,1461963520264496480,1461963555980,__set_group__,"{""group"": 1}"
0,1,4,1461963520264810433,1461963555980,__set_group__,"{""group"": 1}"
0,1,5,1461963520265139311,1461963555980,__set_group__,"{""group"": 1}"
0,1,10,1461963520265499991,1461963555980,__set_group__,"{""group"": 1}"
0,1,17,1461963520265847035,1461963555980,__set_group__,"{""group"": 1}"
0,1,22,1461963520266182041,1461963555980,__set_group__,"{""group"": 1}"
0,1,23,1461963520266540703,1461963555980,__set_group__,"{""group"": 1}"
0,1,25,1461963520266864528,1461963555980,__set_group__,"{""group"": 1}"
0,1,27,1461963520267201360,1461963555980,__set_group__,"{""group"": 1}"
0,1,38,1461963520267534775,1461963555980,__set_group__,"{""group"": 1}"
0,1,41,1461963520267882903,1461963555980,__set_group__,"{""group"": 1}"
0,1,44,1461963520268220547,1461963555980,__set_group__,"{""group"": 1}"
0,1,48,1461963520268536344,1461963555980,__set_group__,"{""group"": 1}"
0,0,17,1461963520292840606,1461963556006,__page_loaded__,
0,1,1,1461963520297100943,1461963556011,__set_group__,"{""group"": 1}"
0,1,4,1461963520297425749,1461963556011,__set_group__,"{""group"": 1}"
0,1,5,1461963520297781980,1461963556011,__set_group__,"{""group"": 1}"
0,1,10,1461963520298085812,1461963556011,__set_group__,"{""group"": 1}"
0,1,17,1461963520298431432,1461963556011,__set_group__,"{""group"": 1}"
0,1,22,1461963520298781056,1461963556011,__set_group__,"{""group"": 1}"
0,1,23,1461963520299157458,1461963556011,__set_group__,"{""group"": 1}"
0,1,25,1461963520299513349,1461963556011,__set_group__,"{""group"": 1}"
0,1,27,1461963520299851332,1461963556011,__set_group__,"{""group"": 1}"
0,1,38,1461963520300167414,1461963556011,__set_group__,"{""group"": 1}"
0,1,41,1461963520300517810,1461963556011,__set_group__,"{""group"": 1}"
0,1,42,1461963520300837439,1461963556011,__set_group__,"{""group"": 1}"
0,1,44,1461963520301238206,1461963556011,__set_group__,"{""group"": 1}"
0,1,48,1461963520301564439,1461963556011,__set_group__,"{""group"": 1}"
0,0,43,1461963520309483898,0,__register__,"{""user_id"": ""43""}"
0,0,42,1461963520322460792,1461963556038,__page_loaded__,
0,1,1,1461963520330183389,1461963556044,__set_group__,"{""group"": 1}"
0,1,4,1461963520330488701,1461963556044,__set_group__,"{""group"": 1}"
0,1,5,1461963520330827143,1461963556044,__set_group__,"{""group"": 1}"
0,1,10,1461963520331163378,1461963556044,__set_group__,"{""group"": 1}"
0,1,17,1461963520331505846,1461963556044,__set_group__,"{""group"": 1}"
0,1,22,1461963520331841013,1461963556044,__set_group__,"{""group"": 1}"
0,1,23,1461963520332151170,1461963556044,__set_group__,"{""group"": 1}"
0,1,25,1461963520332475169,1461963556044,__set_group__,"{""group"": 1}"
0,1,27,1461963520332806878,1461963556044,__set_group__,"{""group"": 1}"
0,1,30,1461963520333127367,1461963556044,__set_group__,"{""group"": 1}"
0,1,38,1461963520333448737,1461963556044,__set_group__,"{""group"": 1}"
0,1,41,1461963520333782242,1461963556044,__set_group__,"{""group"": 1}"
0,1,42,1461963520334082912,1461963556044,__set_group__,"{""group"": 1}"
0,1,44,1461963520334415763,1461963556044,__set_group__,"{""group"": 1}"
0,1,48,1461963520334734831,1461963556044,__set_group__,"{""group"": 1}"
0,0,30,1461963520358929121,1461963556073,__page_loaded__,
0,1,1,1461963520363135475,1461963556080,__set_group__,"{""group"": 1}"
0,1,4,1461963520363447902,1461963556081,__set_group__,"{""group"": 1}"
